source_file,source_timestamp_seconds,raw_output_file,final_output_file,detected_impact_time_seconds,duration_seconds,peak_dbfs,tail_rms,second_transient_ratio,decision,reason
Assets/Audio/Sound Exports/@hamzak - walkingupstair.wav,6.7463,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0075_hamzak_walkingupstair_006746ms.wav,,0.0160,0.2200,-12.00,0.008540,0.276,accept,accepted
Assets/Audio/Sound Exports/@hamzak - walkingupstair.wav,7.1290,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0076_hamzak_walkingupstair_007129ms.wav,,0.0160,0.2200,-12.00,0.019680,0.428,accept,accepted
Assets/Audio/Sound Exports/@hamzak - walkingupstair.wav,7.4165,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0077_hamzak_walkingupstair_007417ms.wav,,0.0160,0.2200,-12.00,0.009276,0.495,accept,accepted
Assets/Audio/Sound Exports/@hamzak - walkingupstair.wav,7.6434,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0078_hamzak_walkingupstair_007643ms.wav,,0.0160,0.2200,-12.00,0.005482,0.221,accept,accepted
Assets/Audio/Sound Exports/@hamzak - walkingupstair.wav,7.7987,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0079_hamzak_walkingupstair_007799ms.wav,,0.0160,0.2200,-12.00,0.017031,0.725,reject,second strong transient
Assets/Audio/Sound Exports/@hamzak - walkingupstair.wav,8.3682,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0080_hamzak_walkingupstair_008368ms.wav,,0.0160,0.2200,-12.00,0.017434,0.488,accept,accepted
Assets/Audio/Sound Exports/@hamzak - walkingupstair.wav,8.5068,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0081_hamzak_walkingupstair_008507ms.wav,,0.0160,0.2200,-12.00,0.016869,0.460,accept,accepted
Assets/Audio/Sound Exports/@hamzak - walkingupstair.wav,8.6573,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0082_hamzak_walkingupstair_008657ms.wav,,0.0160,0.2200,-12.00,0.015251,3.278,reject,second strong transient
Assets/Audio/Sound Exports/@hamzak - walkingupstair.wav,8.8026,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0083_hamzak_walkingupstair_008803ms.wav,,0.0160,0.2200,-12.00,0.022069,0.403,accept,accepted
Assets/Audio/Sound Exports/@hamzak - walkingupstair.wav,8.9734,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0084_hamzak_walkingupstair_008973ms.wav,,0.0160,0.2200,-12.00,0.014370,0.304,accept,accepted
Assets/Audio/Sound Exports/@hamzak - walkingupstair.wav,9.3100,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0085_hamzak_walkingupstair_009310ms.wav,,0.0160,0.2200,-12.00,0.025087,0.548,reject,continuous ambience/noise
Assets/Audio/Sound Exports/@hamzak - walkingupstair.wav,9.4683,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0086_hamzak_walkingupstair_009468ms.wav,,0.0160,0.2200,-12.00,0.004309,0.186,accept,accepted
Assets/Audio/Sound Exports/@hamzak - walkingupstair.wav,9.8766,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0087_hamzak_walkingupstair_009877ms.wav,,0.0160,0.2200,-12.00,0.020412,0.775,reject,"second strong transient, continuous ambience/noise"
Assets/Audio/Sound Exports/@hamzak - walkingupstair.wav,10.2676,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0088_hamzak_walkingupstair_010268ms.wav,,0.0160,0.2200,-12.00,0.014540,0.554,accept,accepted
Assets/Audio/Sound Exports/@hamzak - walkingupstair.wav,10.4150,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0089_hamzak_walkingupstair_010415ms.wav,,0.0160,0.2200,-12.00,0.005185,0.254,accept,accepted
Assets/Audio/Sound Exports/@hamzak - wood_tapping.wav,0.2703,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0090_hamzak_wood_tapping_000270ms.wav,,0.0160,0.2200,-12.00,0.000094,0.003,accept,accepted
Assets/Audio/Sound Exports/@hamzak - wood_tapping.wav,0.5382,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0091_hamzak_wood_tapping_000538ms.wav,,0.0160,0.2200,-12.00,0.000078,0.003,accept,accepted
Assets/Audio/Sound Exports/@hamzak - wood_tapping.wav,0.8072,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0092_hamzak_wood_tapping_000807ms.wav,,0.0160,0.2200,-12.00,0.000100,0.002,accept,accepted
Assets/Audio/Sound Exports/@hamzak - woodcreak5.wav,0.2864,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0093_hamzak_woodcreak5_000286ms.wav,,0.0160,0.2200,-12.00,0.044546,0.931,reject,"second strong transient, continuous ambience/noise"
Assets/Audio/Sound Exports/@hamzak - woodcreak5.wav,0.6191,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0094_hamzak_woodcreak5_000619ms.wav,,0.0160,0.2200,-12.00,0.038817,0.848,reject,"second strong transient, continuous ambience/noise"
Assets/Audio/Sound Exports/@hamzak - woodcreak5.wav,0.8286,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0095_hamzak_woodcreak5_000829ms.wav,,0.0160,0.2200,-12.00,0.034754,0.826,reject,"second strong transient, continuous ambience/noise"
Assets/Audio/Sound Exports/@hamzak - woodcreak5.wav,1.0793,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0096_hamzak_woodcreak5_001079ms.wav,,0.0160,0.2200,-12.00,0.029065,0.961,reject,"second strong transient, continuous ambience/noise"
Assets/Audio/Sound Exports/@hamzak - woodcreak5.wav,1.2015,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0097_hamzak_woodcreak5_001201ms.wav,,0.0160,0.2200,-12.00,0.038834,1.030,reject,"second strong transient, continuous ambience/noise"
Assets/Audio/Sound Exports/@hamzak - woodcreak5.wav,1.4157,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0098_hamzak_woodcreak5_001416ms.wav,,0.0160,0.2200,-12.00,0.037197,0.943,reject,"second strong transient, continuous ambience/noise"
Assets/Audio/Sound Exports/@hamzak - woodcreak5.wav,1.5437,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0099_hamzak_woodcreak5_001544ms.wav,,0.0160,0.2200,-12.00,0.038301,1.091,reject,"second strong transient, continuous ambience/noise"
Assets/Audio/Sound Exports/@hamzak - woodcreak5.wav,1.7191,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0100_hamzak_woodcreak5_001719ms.wav,,0.0160,0.2200,-12.00,0.040500,1.006,reject,"second strong transient, continuous ambience/noise"
Assets/Audio/Sound Exports/@hamzak - woodcreak5.wav,1.9025,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0101_hamzak_woodcreak5_001902ms.wav,,0.0160,0.2200,-12.00,0.019154,0.884,reject,second strong transient
Assets/Audio/Sound Exports/@hamzak - woodcreak5.wav,2.0401,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0102_hamzak_woodcreak5_002040ms.wav,,0.0160,0.2200,-12.00,0.031500,0.873,reject,second strong transient
Assets/Audio/Sound Exports/@hamzak - woodcreak5.wav,3.0779,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0103_hamzak_woodcreak5_003078ms.wav,,0.0160,0.2200,-12.00,0.031482,0.945,reject,"second strong transient, continuous ambience/noise"
Assets/Audio/Sound Exports/@hamzak - woodcreak5.wav,3.3076,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0104_hamzak_woodcreak5_003308ms.wav,,0.0160,0.2200,-12.00,0.021184,1.072,reject,second strong transient
Assets/Audio/Sound Exports/@hamzak - woodcreak5.wav,3.4441,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0105_hamzak_woodcreak5_003444ms.wav,,0.0160,0.2200,-12.00,0.021663,0.652,accept,accepted
Assets/Audio/Sound Exports/@hamzak - woodcreak5.wav,3.6355,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0106_hamzak_woodcreak5_003635ms.wav,,0.0160,0.2200,-12.00,0.015426,1.077,reject,second strong transient
Assets/Audio/Sound Exports/@hamzak - woodcreak5.wav,3.7672,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0107_hamzak_woodcreak5_003767ms.wav,,0.0160,0.2200,-12.00,0.034021,0.978,reject,second strong transient
Assets/Audio/Sound Exports/@hamzak - woodcreak5.wav,4.0201,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0108_hamzak_woodcreak5_004020ms.wav,,0.0160,0.2200,-12.00,0.017017,0.955,reject,second strong transient
Assets/Audio/Sound Exports/@hamzak - woodcreak5.wav,4.1484,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0109_hamzak_woodcreak5_004148ms.wav,,0.0160,0.2200,-12.00,0.033830,1.022,reject,second strong transient
Assets/Audio/Sound Exports/@hamzak - woodcreak5.wav,4.3340,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0110_hamzak_woodcreak5_004334ms.wav,,0.0160,0.2200,-12.00,0.006377,0.408,accept,accepted
Assets/Audio/Sound Exports/@hamzak - woodcreak5.wav,4.5375,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0111_hamzak_woodcreak5_004538ms.wav,,0.0160,0.2200,-12.00,0.010846,0.403,accept,accepted
Assets/Audio/Sound Exports/@hamzak - woodcreak5.wav,4.7469,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0112_hamzak_woodcreak5_004747ms.wav,,0.0160,0.2200,-12.00,0.007084,0.348,accept,accepted
Assets/Audio/Sound Exports/@hamzak - woodcreak5.wav,5.0677,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0113_hamzak_woodcreak5_005068ms.wav,,0.0160,0.2200,-12.00,0.005846,0.467,accept,accepted
Assets/Audio/Sound Exports/@hamzak - woodcreak5.wav,5.2733,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0114_hamzak_woodcreak5_005273ms.wav,,0.0160,0.2200,-12.00,0.010468,0.303,accept,accepted
Assets/Audio/Sound Exports/@hamzak - woodcreak5.wav,5.4844,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0115_hamzak_woodcreak5_005484ms.wav,,0.0160,0.2200,-12.00,0.007541,0.430,accept,accepted
Assets/Audio/Sound Exports/@hamzak - woodcreak5.wav,5.7046,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0116_hamzak_woodcreak5_005705ms.wav,,0.0160,0.2200,-12.00,0.008023,0.421,accept,accepted
Assets/Audio/Sound Exports/@hamzak - woodcreak5.wav,5.9682,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0117_hamzak_woodcreak5_005968ms.wav,,0.0160,0.2200,-12.00,0.010885,0.378,accept,accepted
Assets/Audio/Sound Exports/@hamzak - woodcreak5.wav,6.2061,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0118_hamzak_woodcreak5_006206ms.wav,,0.0160,0.2200,-12.00,0.033213,1.042,reject,second strong transient
Assets/Audio/Sound Exports/@hamzak - woodcreakfast1.wav,0.3487,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0119_hamzak_woodcreakfast1_000349ms.wav,,0.0160,0.2200,-12.00,0.051165,0.877,reject,"second strong transient, tail not quiet, continuous ambience/noise"
Assets/Audio/Sound Exports/@hamzak - woodcreakfast1.wav,1.0920,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0120_hamzak_woodcreakfast1_001092ms.wav,,0.0160,0.2200,-12.00,0.051907,1.019,reject,"second strong transient, tail not quiet, continuous ambience/noise"
Assets/Audio/Sound Exports/@hamzak - woodcreakfast1.wav,1.2269,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0121_hamzak_woodcreakfast1_001227ms.wav,,0.0160,0.2200,-12.00,0.047780,1.024,reject,"second strong transient, tail not quiet, continuous ambience/noise"
Assets/Audio/Sound Exports/@hamzak - woodcreaklong.wav,0.0350,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0122_hamzak_woodcreaklong_000035ms.wav,,0.0160,0.2200,-12.00,0.035854,0.536,reject,continuous ambience/noise
Assets/Audio/Sound Exports/@hamzak - woodcreaklong.wav,0.3249,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0123_hamzak_woodcreaklong_000325ms.wav,,0.0160,0.2200,-12.00,0.046143,0.728,reject,"second strong transient, tail not quiet, continuous ambience/noise"
Assets/Audio/Sound Exports/@hamzak - woodcreaklong.wav,2.7732,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0124_hamzak_woodcreaklong_002773ms.wav,,0.0160,0.2200,-12.00,0.075911,0.901,reject,"second strong transient, tail not quiet, continuous ambience/noise"
Assets/Audio/Sound Exports/@hamzak - woodcreaklong.wav,3.1222,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0125_hamzak_woodcreaklong_003122ms.wav,,0.0160,0.2200,-12.00,0.032103,0.873,reject,"second strong transient, continuous ambience/noise"
Assets/Audio/Sound Exports/@hamzak - woodcreaklong.wav,8.1352,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0126_hamzak_woodcreaklong_008135ms.wav,,0.0160,0.2200,-12.00,0.055636,0.789,reject,"second strong transient, tail not quiet, continuous ambience/noise"
Assets/Audio/Sound Exports/@hamzak - woodcreaklong.wav,8.3046,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0127_hamzak_woodcreaklong_008305ms.wav,,0.0160,0.2200,-12.00,0.069430,1.085,reject,"second strong transient, tail not quiet, continuous ambience/noise"
Assets/Audio/Sound Exports/@hamzak - woodcreaklong.wav,8.4734,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0128_hamzak_woodcreaklong_008473ms.wav,,0.0160,0.2200,-12.00,0.048438,0.611,reject,"tail not quiet, continuous ambience/noise"
Assets/Audio/Sound Exports/@hamzak - woodcreaklong.wav,8.9637,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0129_hamzak_woodcreaklong_008964ms.wav,,0.0160,0.2200,-12.00,0.061528,0.703,reject,"tail not quiet, continuous ambience/noise"
Assets/Audio/Sound Exports/@hamzak - woodcreaklong.wav,9.1554,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0130_hamzak_woodcreaklong_009155ms.wav,,0.0160,0.2200,-12.00,0.082792,1.025,reject,"second strong transient, tail not quiet, continuous ambience/noise"
Assets/Audio/Sound Exports/@hamzak - woodcreaklong.wav,9.2942,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0131_hamzak_woodcreaklong_009294ms.wav,,0.0160,0.2200,-12.00,0.089952,1.300,reject,"second strong transient, tail not quiet, continuous ambience/noise"
Assets/Audio/Sound Exports/@hamzak - woodcreaklong.wav,9.4627,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0132_hamzak_woodcreaklong_009463ms.wav,,0.0160,0.2200,-12.00,0.051346,0.745,reject,"second strong transient, tail not quiet, continuous ambience/noise"
Assets/Audio/Sound Exports/@hamzak - woodcreaklong.wav,9.5886,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0133_hamzak_woodcreaklong_009589ms.wav,,0.0160,0.2200,-12.00,0.055742,0.825,reject,"second strong transient, tail not quiet, continuous ambience/noise"
Assets/Audio/Sound Exports/@hamzak - woodcreaklong.wav,9.8400,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0134_hamzak_woodcreaklong_009840ms.wav,,0.0160,0.2200,-12.00,0.063606,0.885,reject,"second strong transient, tail not quiet, continuous ambience/noise"
Assets/Audio/Sound Exports/@hamzak - woodcreaklong.wav,10.1379,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0135_hamzak_woodcreaklong_010138ms.wav,,0.0160,0.2200,-12.00,0.030064,0.716,reject,continuous ambience/noise
Assets/Audio/Sound Exports/@hamzak - woodcreaklong.wav,10.4517,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0136_hamzak_woodcreaklong_010452ms.wav,,0.0160,0.2200,-12.00,0.053220,0.654,reject,"tail not quiet, continuous ambience/noise"
Assets/Audio/Sound Exports/@hamzak - woodcreaklong.wav,10.6594,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0137_hamzak_woodcreaklong_010659ms.wav,,0.0160,0.2200,-12.00,0.065140,0.991,reject,"second strong transient, tail not quiet, continuous ambience/noise"
Assets/Audio/Sound Exports/@hamzak - woodcreaklong.wav,11.0161,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0138_hamzak_woodcreaklong_011016ms.wav,,0.0160,0.2200,-12.00,0.082783,0.851,reject,"second strong transient, tail not quiet, continuous ambience/noise"
Assets/Audio/Sound Exports/@hamzak - woodcreaklong.wav,12.2579,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0139_hamzak_woodcreaklong_012258ms.wav,,0.0160,0.2200,-12.00,0.041986,0.968,reject,"second strong transient, continuous ambience/noise"
Assets/Audio/Sound Exports/@hamzak - woodcreaklong.wav,12.6131,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0140_hamzak_woodcreaklong_012613ms.wav,,0.0160,0.2200,-12.00,0.055383,0.660,reject,"tail not quiet, continuous ambience/noise"
Assets/Audio/Sound Exports/@hamzak - woodcreaklong.wav,12.8237,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0141_hamzak_woodcreaklong_012824ms.wav,,0.0160,0.2200,-12.00,0.049538,0.748,reject,"second strong transient, tail not quiet, continuous ambience/noise"
Assets/Audio/Sound Exports/@hamzak - woodcreaklong.wav,16.9399,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0142_hamzak_woodcreaklong_016940ms.wav,,0.0160,0.2200,-12.00,0.009030,0.617,accept,accepted
Assets/Audio/Sound Exports/@hamzak - woodcreaklongreverb.wav,0.4072,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0143_hamzak_woodcreaklongreverb_000407ms.wav,,0.0160,0.2200,-12.00,0.052098,0.978,reject,"second strong transient, tail not quiet, continuous ambience/noise"
Assets/Audio/Sound Exports/@hamzak - woodcreaklongreverb.wav,0.5698,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0144_hamzak_woodcreaklongreverb_000570ms.wav,,0.0160,0.2200,-12.00,0.046855,0.837,reject,"second strong transient, tail not quiet, continuous ambience/noise"
Assets/Audio/Sound Exports/@hamzak - woodcreaklongreverb.wav,1.0178,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0145_hamzak_woodcreaklongreverb_001018ms.wav,,0.0160,0.2200,-12.00,0.074985,0.910,reject,"second strong transient, tail not quiet, continuous ambience/noise"
Assets/Audio/Sound Exports/@hamzak - woodcreaklongreverb.wav,1.3946,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0146_hamzak_woodcreaklongreverb_001395ms.wav,,0.0160,0.2200,-12.00,0.057488,1.001,reject,"second strong transient, tail not quiet, continuous ambience/noise"
Assets/Audio/Sound Exports/@hamzak - woodcreaklongreverb.wav,2.6152,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0147_hamzak_woodcreaklongreverb_002615ms.wav,,0.0160,0.2200,-12.00,0.082052,1.047,reject,"second strong transient, tail not quiet, continuous ambience/noise"
Assets/Audio/Sound Exports/@hamzak - woodcreaklongreverb.wav,2.7773,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0148_hamzak_woodcreaklongreverb_002777ms.wav,,0.0160,0.2200,-12.00,0.076798,0.924,reject,"second strong transient, tail not quiet, continuous ambience/noise"
Assets/Audio/Sound Exports/@hamzak - woodcreaklongreverb.wav,2.9403,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0149_hamzak_woodcreaklongreverb_002940ms.wav,,0.0160,0.2200,-12.00,0.086808,0.958,reject,"second strong transient, tail not quiet, continuous ambience/noise"
Assets/Audio/Sound Exports/@hamzak - woodcreaklongreverb.wav,3.2320,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0150_hamzak_woodcreaklongreverb_003232ms.wav,,0.0160,0.2200,-12.00,0.045784,0.779,reject,"second strong transient, tail not quiet, continuous ambience/noise"
Assets/Audio/Sound Exports/@hamzak - woodcreaklongreverb.wav,10.4898,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0151_hamzak_woodcreaklongreverb_010490ms.wav,,0.0160,0.2200,-12.00,0.066898,0.829,reject,"second strong transient, tail not quiet, continuous ambience/noise"
Assets/Audio/Sound Exports/@hamzak - woodcreaklongreverb.wav,10.9430,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0152_hamzak_woodcreaklongreverb_010943ms.wav,,0.0160,0.2200,-12.00,0.077440,0.967,reject,"second strong transient, tail not quiet, continuous ambience/noise"
Assets/Audio/Sound Exports/@hamzak - woodcreaklongreverb.wav,11.4336,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0153_hamzak_woodcreaklongreverb_011434ms.wav,,0.0160,0.2200,-12.00,0.067790,0.910,reject,"second strong transient, tail not quiet, continuous ambience/noise"
Assets/Audio/Sound Exports/@hamzak - woodcreaklongreverb.wav,11.8074,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0154_hamzak_woodcreaklongreverb_011807ms.wav,,0.0160,0.2200,-12.00,0.059684,0.993,reject,"second strong transient, tail not quiet, continuous ambience/noise"
Assets/Audio/Sound Exports/@hamzak - woodcreaklongreverb.wav,11.9365,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0155_hamzak_woodcreaklongreverb_011936ms.wav,,0.0160,0.2200,-12.00,0.069604,0.935,reject,"second strong transient, tail not quiet, continuous ambience/noise"
Assets/Audio/Sound Exports/@hamzak - woodcreaklongreverb.wav,17.0274,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Accepted/0156_hamzak_woodcreaklongreverb_017027ms.wav,,0.0160,0.2200,-12.00,0.000354,0.444,accept,accepted
Assets/Audio/Sound Exports/@hamzak - woodcreakreverb.wav,0.3157,Assets/Audio/SFX/Footsteps/Wood/ExtractedRaw/Rejected/0157_hamzak_woodcreakreverb_000316ms.wav,,0.0160,0.2200,-12.00,0.047354,0.968,reject,"second strong transient, tail not quiet, continuous ambience/noise"
